,income_level,sex,age,town,occupation,height,1sibling,2home,3educ,4travel,5credit,6cr sum,7card,8pastime,9changes,10daily travel,11travel mode,12conscious,13accounts,14sum,15mobile,16mobtime,17car,18internet,19sport,20vegan,21civil,22polit,23ill,24medicine,25doctor,26covid,27advert,28culture,29food,30children,31rooms,32valuables,33cloths,34jewels,35smoke,36alcohol,37music,38face,39twitter,40online1,41online2,42TV,43refurb,44move,45travdest
9562,0,male,50,Nagykanizsa,asztalos ,152,4,0,3,1,1,1,1,1,3,1,1,0,0,1534035,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,3,2421,3,3,1,3,1,1,1,1,0,1,0,0,4
9563,0,female,53,Nagybajcs,Lakatos ,145,3,0,3,0,1,1,1,1,2,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,2,0,4,1577,3,3,1,3,1,0,1,1,2,0,1,1,0
9564,1,female,63,Nagykanizsa,Lakatos ,167,0,0,1,1,1,1,1,1,2,0,1,0,1,879510,1,0,0,0,1,1,0,1,0,1,3,1,1,0,0,0,0,0,1,3,1,1,2,0,1,1,2,0,1,1,0
9565,1,male,36,Nagykanizsa,Szakorvos ,146,4,0,2,1,1,2,1,1,2,4,4,0,1,1967673,1,0,1,1,1,0,0,1,1,1,0,1,0,1,2,0,4,253,2,1,1,2,2,1,1,2,2,0,1,1,2
9566,0,male,41,Nagykanizsa,asztalos ,180,3,0,4,1,1,1,0,1,2,3,4,0,0,0,1,0,0,0,1,1,0,1,1,0,5,0,0,3,0,0,0,0,2,1,1,2,2,0,1,1,1,0,1,1,1
9567,1,male,44,Budakeszi,Lakatos ,167,0,0,1,1,1,1,0,2,3,4,0,0,1,816593,1,0,0,1,1,1,1,1,1,0,2,1,0,4,2,0,0,1103,2,3,0,1,1,0,1,1,0,1,0,1,3
9568,0,female,35,Budakeszi,Szakorvos ,179,0,0,3,0,1,2,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,4,0,775,2,1,1,1,1,0,0,1,1,0,1,0,1
9569,1,male,31,Nagybajcs,asztalos ,180,0,0,4,1,1,1,1,2,3,0,1,0,0,1574566,1,0,1,0,1,0,0,1,0,1,5,2,0,1,0,0,1,0,3,1,1,3,1,1,1,2,0,0,1,0,3
9570,0,male,26,Nagykanizsa,asztalos ,172,4,0,4,1,1,1,1,2,2,7,1,0,0,2642122,1,0,1,0,1,0,1,1,0,0,5,1,0,1,2,0,4,0,3,1,1,1,0,0,0,2,2,1,1,1,3
9571,1,male,35,Nagykanizsa,Szakorvos ,159,4,1,3,0,1,1,1,1,0,2,1,0,0,916542,1,0,1,0,1,1,1,1,1,0,5,1,0,1,0,0,0,564,2,1,1,1,2,0,0,0,2,0,0,0,1
9572,0,male,42,Budakeszi,Szakorvos ,153,3,0,3,0,1,2,1,1,2,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,1,0,1,0,0,0,0,2,2,1,1,2,0,0,1,0,0,1,1,1
9573,1,male,60,Budakeszi,Szakorvos ,175,3,0,2,1,1,1,1,2,3,3,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,3,0,4,0,0,4,0,2,1,1,1,1,1,0,2,0,0,0,1,0
9574,0,female,44,Nagykanizsa,Lakatos ,176,4,0,1,1,1,1,1,2,1,2,1,0,1,907913,1,0,0,0,1,0,0,1,1,0,4,2,0,1,2,3,4,566,2,3,1,3,2,1,0,2,0,1,0,1,2
9575,1,male,39,Budakeszi,Szakorvos ,167,3,0,4,1,1,1,1,1,2,2,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,4,0,0,0,0,2,3,0,1,2,0,1,1,1,1,0,0,1
9576,0,male,45,Budakeszi,asztalos ,161,3,0,3,1,1,1,1,3,2,0,1,0,0,1993073,1,0,0,0,0,0,1,1,1,1,1,1,0,1,2,0,4,0,3,3,1,0,0,1,0,0,0,1,0,0,3
9577,1,male,47,Nagykanizsa,Lakatos ,195,3,0,2,0,1,1,1,2,2,17,4,0,0,494082,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,4,2,1236,2,1,1,3,0,1,1,1,2,1,0,0,4
9578,1,female,44,Nagykanizsa,asztalos ,171,0,0,1,1,1,1,1,1,2,3,0,0,0,1697611,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,2,1,1,1,1,1,0,1,0,1,0,0,2
9579,1,male,35,Nagybajcs,Lakatos ,175,4,1,3,1,1,1,1,1,3,0,4,0,1,0,1,0,1,0,1,0,1,1,1,0,4,2,1,1,0,0,0,1111,2,1,1,1,2,0,0,1,2,1,0,1,0
9580,1,female,28,Nagykanizsa,asztalos ,180,3,1,3,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,2,1114,1,0,1,3,2,1,0,1,2,0,0,1,3
9581,1,male,57,Nagykanizsa,Szakorvos ,171,0,0,2,1,1,2,1,1,1,3,0,0,0,3354093,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,4,0,2,1,1,1,2,1,1,1,2,1,1,0,1
9582,1,male,53,Nagykanizsa,Szakorvos ,160,3,0,4,1,1,0,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,4,121,2,1,1,3,1,1,0,1,2,1,0,1,1
9583,0,male,65,Budakeszi,Lakatos ,181,4,1,2,1,1,0,1,1,2,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,4,0,0,1,2,0,4,758,1,0,1,0,2,0,0,2,0,1,1,0,3
9584,1,male,36,Nagybajcs,Lakatos ,149,0,0,3,1,0,1,0,2,0,0,0,0,0,2675261,1,1,1,1,1,0,0,1,1,0,1,1,0,3,2,0,3,157,3,3,1,2,2,0,0,2,2,1,0,1,0
9585,1,male,61,Budakeszi,Szakorvos ,172,0,0,3,1,1,1,1,1,2,1,1,0,1,1585110,1,0,1,1,1,0,0,1,1,1,5,1,0,1,0,0,4,540,2,1,1,2,2,1,0,2,1,0,0,1,1
9586,0,male,36,Budakeszi,asztalos ,154,0,0,1,1,1,1,1,2,2,1,1,0,0,3455171,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,4,0,2,2,1,3,1,0,0,1,0,0,0,0,1
9587,0,male,39,Budakeszi,asztalos ,164,3,0,3,1,1,1,1,1,0,2,0,0,0,27271172,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,2,0,1,1,2,1,0,1,0,1,1,0,1
9588,0,male,56,Nagykanizsa,Lakatos ,173,4,0,3,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,2,0,4,1095,2,3,1,3,1,0,0,1,0,0,1,1,1
9589,1,male,56,Nagykanizsa,Szakorvos ,160,3,0,4,0,1,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,5,1,0,1,0,0,3,0,2,0,1,3,0,1,0,2,2,1,1,0,1
9590,1,male,34,Nagykanizsa,Szakorvos ,160,3,1,1,1,1,1,1,0,3,2,1,0,1,301363,0,0,0,0,1,1,0,1,1,0,5,1,0,3,4,2,2,598,2,1,1,3,2,0,1,2,0,0,1,1,4
9591,0,male,41,Nagykanizsa,Lakatos ,173,0,0,3,1,1,1,1,2,1,1,1,0,0,1868339,1,0,1,0,1,1,1,1,1,0,0,2,0,1,1,0,0,0,3,0,1,3,2,1,0,2,0,0,0,0,4
9592,0,female,57,Nagykanizsa,Szakorvos ,167,2,0,3,1,1,1,1,0,2,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,5,1,0,1,2,0,0,8579,1,1,0,3,1,1,1,0,1,1,1,0,1
9593,1,male,25,Budakeszi,asztalos ,170,4,2,2,1,1,0,1,2,2,4,1,0,0,0,1,1,0,0,1,1,0,1,1,1,5,1,0,0,0,0,4,0,1,2,1,2,2,1,0,1,0,0,0,0,1
9594,0,male,38,Budakeszi,Lakatos ,172,0,0,3,1,1,1,1,1,3,2,0,0,1,1018033,0,0,1,0,1,1,0,1,1,0,5,1,0,1,0,0,3,0,1,0,1,2,2,1,0,1,2,0,1,0,1
9595,1,male,58,Nagykanizsa,asztalos ,172,0,0,3,1,1,1,1,2,2,1,0,0,0,2475376,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,4,783,3,1,1,3,2,0,0,2,2,1,1,1,3
9596,0,male,54,Budakeszi,asztalos ,180,2,0,3,0,1,1,1,3,2,3,4,0,0,0,1,0,1,0,1,1,0,1,1,0,2,1,0,0,2,0,1,1529,1,3,0,1,0,0,1,0,0,1,0,0,0
9597,0,male,26,Nagykanizsa,Lakatos ,151,4,0,3,1,1,2,1,1,2,2,4,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,3,1,1,3,0,0,0,1,1,1,1,0,1
9598,0,male,41,Budakeszi,asztalos ,145,2,2,3,1,1,1,1,1,3,1,0,0,0,1337177,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,3,3,4339,2,1,1,1,1,1,0,1,0,1,1,1,1
9599,0,male,50,Nagykanizsa,Lakatos ,172,3,0,3,0,1,1,1,1,2,0,1,0,1,2044164,0,0,0,1,0,0,1,1,1,1,4,0,0,1,0,0,4,0,2,3,1,3,1,1,0,1,2,0,0,1,1
9600,1,male,54,Nagykanizsa,Szakorvos ,162,3,0,4,1,1,1,1,1,2,5,4,0,1,924501,1,1,0,0,1,0,1,1,1,0,1,1,0,2,2,0,0,0,3,1,1,3,2,0,0,1,0,0,0,1,1
9601,1,male,30,Budakeszi,Lakatos ,176,3,0,3,1,1,1,1,1,2,0,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,4,0,0,4,510,3,3,1,1,0,1,0,1,2,0,1,0,3
9602,0,male,55,Budakeszi,asztalos ,179,3,0,3,1,1,1,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,4,0,1925,3,3,1,1,0,1,1,2,0,1,1,0,2
9603,0,male,54,Budakeszi,asztalos ,182,3,0,3,1,1,1,1,2,3,2,1,0,0,0,1,0,1,0,1,1,0,1,0,1,3,1,0,0,0,1,3,351,1,0,1,2,2,0,0,1,0,0,0,0,2
9604,1,male,56,Nagybajcs,asztalos ,181,3,0,3,1,1,1,1,0,3,0,0,0,0,297301,1,0,1,1,1,1,0,0,0,1,1,0,1,1,2,0,0,0,3,0,1,2,1,1,1,2,0,0,1,0,1
9605,0,female,31,Nagykanizsa,Lakatos ,175,4,0,3,1,1,1,1,1,2,1,1,0,1,1148165,1,0,0,0,1,0,0,1,1,0,1,1,0,1,2,2,0,1223,3,3,1,1,0,1,0,1,2,0,0,0,1
9606,1,female,34,Nagybajcs,Szakorvos ,175,4,0,4,1,1,1,1,3,2,2,1,0,0,1292287,0,0,0,0,1,0,0,1,1,0,1,0,0,1,3,0,0,0,2,1,1,3,0,0,0,2,0,0,1,0,0
9607,0,male,50,Budakeszi,asztalos ,165,0,0,1,0,1,1,1,3,2,9,0,0,1,1341793,1,0,1,0,1,1,0,0,1,0,2,1,0,0,2,0,4,67,2,1,1,1,1,1,0,1,0,1,0,0,3
9608,0,male,29,Nagykanizsa,Lakatos ,157,4,0,3,1,1,1,1,1,2,2,1,0,1,615254,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,4,0,3,3,1,3,1,0,0,0,0,0,1,1,0
9609,1,male,25,Nagybajcs,Lakatos ,170,0,0,3,1,1,1,1,1,3,1,4,0,1,2761999,1,0,1,0,1,1,1,1,0,0,5,0,0,1,2,1,3,0,2,0,1,1,0,0,1,0,0,0,0,1,2
9610,1,male,32,Nagybajcs,Szakorvos ,167,4,1,0,1,1,2,1,2,1,3,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,3,466,2,2,1,3,0,1,0,2,2,1,1,0,1
9611,0,male,50,Nagykanizsa,Lakatos ,166,4,0,2,1,1,1,1,4,2,3,0,0,0,1106831,1,0,1,0,1,1,0,0,1,1,5,1,0,0,2,1,1,604,1,3,1,1,3,0,0,0,2,0,0,0,1
9612,1,male,53,Budakeszi,asztalos ,154,0,0,4,1,1,0,1,0,3,5,1,0,0,0,1,0,0,1,1,1,0,0,1,1,5,1,1,1,0,1,1,1387,2,1,1,1,1,1,0,0,0,1,1,0,1
9613,0,male,34,Budakeszi,asztalos ,155,1,0,3,0,1,1,1,3,0,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,2,3,1,0,1,1,0,1,0,0,1,0,3
9614,1,male,34,Nagykanizsa,asztalos ,184,3,1,3,1,1,2,1,1,3,1,1,0,0,46774122,0,1,1,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0,3,1,1,0,0,1,1,2,2,1,1,1,1
9615,1,male,58,Budakeszi,Szakorvos ,191,4,0,4,1,1,1,0,1,3,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,3,0,1,1,0,0,1236,2,0,1,3,2,1,1,2,2,0,0,0,2
9616,0,male,46,Nagykanizsa,Lakatos ,159,0,0,3,1,1,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,2,0,0,1,0,0,0,1452,2,1,1,1,2,0,0,1,2,0,0,0,1
9617,1,male,35,Nagykanizsa,asztalos ,162,4,0,1,1,1,1,1,1,3,18,0,0,1,0,1,1,0,0,1,0,1,1,1,1,3,2,0,0,0,1,0,0,2,0,1,3,2,0,1,2,2,0,1,0,2
9618,0,male,32,Nagykanizsa,Szakorvos ,171,3,0,1,1,1,1,1,1,2,2,2,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,2,1,1,1,2,0,0,0,1,1,1,1,1
9619,0,male,28,Nagybajcs,asztalos ,161,3,0,3,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,780,2,1,1,1,2,0,1,1,2,1,1,0,1
9620,0,male,41,Budakeszi,asztalos ,169,0,0,3,1,1,2,1,8,2,3,4,0,1,120164,1,1,1,0,1,0,0,1,1,1,5,1,0,0,0,2,3,0,0,1,0,2,1,0,0,1,2,1,1,1,0
9621,0,male,55,Budakeszi,asztalos ,171,0,0,3,0,1,1,1,4,2,3,0,0,0,838142,1,0,1,0,1,0,1,1,1,1,5,2,1,0,2,0,0,767,2,0,1,3,1,1,0,1,1,0,1,0,3
9622,0,male,53,Nagykanizsa,Lakatos ,163,4,1,0,0,1,1,1,1,3,4,0,0,0,1850582,0,0,1,0,1,0,0,1,1,0,1,1,0,4,2,1,0,0,2,2,1,0,0,1,1,0,2,0,0,1,2
9623,0,male,65,Nagykanizsa,Lakatos ,164,4,0,3,1,1,1,1,2,2,2,4,0,0,8551,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,4,1945,2,1,1,2,2,1,0,0,0,1,1,0,4
9624,0,male,58,Nagykanizsa,Lakatos ,166,4,2,4,1,1,1,1,2,3,3,1,0,1,2368793,1,0,0,1,1,0,0,1,1,1,2,1,0,0,4,0,2,365,1,1,1,1,1,1,0,2,2,0,1,0,1
9625,0,male,25,Budakeszi,Lakatos ,177,4,0,3,1,1,1,1,2,2,6,0,0,0,611969,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,3,1421,2,1,0,1,2,0,1,1,2,1,1,1,1
9626,1,male,47,Budakeszi,Szakorvos ,172,4,0,3,0,1,1,1,3,2,6,0,0,0,0,1,0,1,0,1,1,0,1,1,0,5,1,0,3,2,0,3,305,1,2,1,2,2,0,0,0,0,1,1,0,4
9627,0,male,28,Nagybajcs,Szakorvos ,166,3,0,4,1,1,3,1,1,3,3,0,0,1,186674,1,0,1,0,1,0,1,1,0,0,1,2,1,1,0,0,4,43449,0,2,1,1,2,1,0,1,0,0,1,0,2
9628,1,female,49,Nagykanizsa,Lakatos ,150,4,0,1,1,1,1,0,1,2,0,4,0,0,1295171,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,0,0,610,2,3,1,3,0,1,0,1,2,0,1,1,1
9629,1,female,45,Nagykanizsa,asztalos ,175,0,0,4,1,1,2,1,1,0,2,0,0,0,885628,1,0,1,0,0,1,1,1,0,1,2,0,0,1,2,0,3,219,2,1,1,1,2,1,0,2,2,1,1,1,3
9630,0,male,39,Nagykanizsa,asztalos ,170,3,0,3,0,1,1,1,1,3,2,0,0,0,428616,1,0,1,0,0,1,0,0,1,1,1,2,0,0,2,1,4,0,0,3,1,2,2,1,0,1,0,1,1,1,3
9631,0,female,30,Budakeszi,asztalos ,159,4,0,3,1,1,2,1,1,3,3,1,0,1,2218647,1,0,0,0,1,0,0,1,1,0,5,1,0,1,2,0,4,1543,1,3,1,3,2,0,0,1,1,0,1,1,1
9632,1,male,30,Nagykanizsa,Lakatos ,167,2,0,4,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1312,1,0,1,1,0,0,1,2,2,0,0,0,1
9633,0,male,40,Nagybajcs,Lakatos ,165,4,0,4,1,1,1,1,4,3,7,0,0,1,1370237,1,0,1,0,1,1,0,1,1,0,5,1,0,0,0,3,0,0,2,0,1,0,2,1,1,2,0,1,1,0,3
9634,0,male,56,Budakeszi,Lakatos ,170,4,0,1,1,1,1,1,5,3,1,1,0,0,3422182,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,3,1,1,2,0,0,1,2,0,1,0,1
9635,1,female,31,Nagykanizsa,Szakorvos ,166,4,2,2,1,1,1,1,2,2,2,1,0,0,771563,0,0,1,1,1,1,1,1,0,0,3,1,0,1,2,1,1,343,2,3,1,0,2,1,1,1,2,1,1,0,1
9636,0,male,56,Budakeszi,Lakatos ,173,3,0,3,1,1,1,0,1,2,2,1,0,0,455954,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3,1,3,2,1,1,0,2,0,0,0,1
9637,1,male,64,Nagybajcs,Szakorvos ,176,1,0,4,1,1,1,1,1,2,3,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,4,4,0,3,2060,2,1,1,3,0,0,0,0,2,0,1,0,1
9638,1,female,30,Nagybajcs,Lakatos ,175,1,0,2,0,1,1,1,4,0,8,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,4,0,3,1054,2,0,1,1,2,0,0,0,1,0,1,0,1
9639,0,male,42,Budakeszi,Lakatos ,170,3,0,3,1,1,1,1,2,2,2,4,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,4,0,0,11666,2,1,1,3,1,0,0,1,0,0,1,1,1
9640,0,male,41,Nagykanizsa,Lakatos ,152,1,0,3,0,1,1,1,3,2,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,3,3,3,1047,3,2,1,1,1,0,0,1,0,0,1,1,1
9641,0,male,42,Nagykanizsa,asztalos ,162,4,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,4,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,1,1
9642,1,male,30,Budakeszi,asztalos ,186,3,1,3,0,1,1,1,1,2,3,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,3,1,1,3,0,2,1,1,0,2,1,0,1,1,0,1,0,1
9643,1,male,57,Nagybajcs,asztalos ,163,4,0,1,0,1,1,1,2,2,1,4,0,0,189801,0,0,0,0,1,1,1,0,0,1,1,1,1,1,4,1,4,505,2,0,1,2,2,0,1,2,2,0,0,0,1
9644,1,male,39,Nagykanizsa,Lakatos ,169,1,0,1,1,1,1,1,2,2,4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,5,1,0,0,4,0,1,1526,0,2,1,1,0,0,0,1,0,0,1,0,1
9645,0,male,65,Nagykanizsa,asztalos ,165,4,2,2,0,1,2,1,2,2,2,1,0,0,947211,1,0,0,0,1,1,0,0,1,1,2,0,1,1,2,0,2,0,2,1,1,3,0,0,1,0,0,0,1,0,0
9646,1,male,44,Nagykanizsa,Lakatos ,165,1,0,3,1,1,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5,1,0,0,4,1,0,1006,3,3,1,2,1,1,0,0,0,0,1,0,1
9647,0,male,31,Budakeszi,Szakorvos ,167,4,1,3,0,1,1,1,2,3,2,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,3,1596,2,1,1,3,0,1,0,0,2,0,1,0,4
9648,1,male,40,Nagykanizsa,Lakatos ,166,3,0,3,1,1,2,0,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,5,1,0,1,2,0,4,2397,1,1,0,2,2,1,1,1,2,1,1,0,4
9649,0,male,58,Nagykanizsa,asztalos ,157,4,0,4,1,1,1,1,2,2,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,4,3,0,3,647,2,1,1,1,1,0,0,1,2,0,1,1,3
9650,1,male,56,Nagybajcs,asztalos ,168,4,2,2,0,1,1,1,1,2,1,4,0,0,1924717,0,0,0,0,1,1,0,1,0,0,1,1,0,4,2,0,4,0,2,1,1,2,2,1,0,1,0,1,0,0,0
9651,1,male,59,Nagykanizsa,asztalos ,159,0,0,4,0,1,1,1,2,3,0,0,0,0,2312882,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,318,2,3,1,3,2,1,0,1,2,0,0,0,0
9652,0,male,51,Nagykanizsa,Lakatos ,175,1,0,3,0,1,0,1,2,3,0,4,0,1,3205075,1,0,0,0,1,0,0,1,0,1,1,0,0,1,2,0,0,0,2,1,1,3,0,0,0,0,0,2,1,0,1
9653,1,female,36,Budakeszi,asztalos ,162,4,0,3,1,1,1,1,3,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,4,0,0,4,1271,0,3,1,3,2,1,1,1,2,1,1,1,1
9654,1,male,55,Budakeszi,Szakorvos ,172,3,2,3,1,1,2,1,1,3,7,3,0,1,1663048,1,0,0,0,1,1,0,1,0,0,0,1,0,3,1,3,0,0,3,0,1,1,1,0,1,2,2,1,0,1,1
9655,1,female,34,Nagykanizsa,asztalos ,175,4,0,4,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,5,1,0,4,0,0,4,0,3,1,1,2,1,1,0,2,2,0,0,1,1
9656,0,male,43,Budakeszi,Lakatos ,173,3,0,2,0,1,1,1,1,2,4,0,0,1,0,1,0,0,0,1,1,1,0,1,0,5,0,0,1,2,0,0,0,2,3,1,3,2,0,0,0,0,1,1,1,1
9657,1,female,64,Budakeszi,Szakorvos ,174,4,0,1,1,1,1,0,1,2,1,1,0,0,2505454,1,0,1,0,1,0,0,0,1,0,3,1,0,1,2,0,3,26,2,0,1,3,0,0,0,1,0,1,1,1,1
9658,0,female,43,Nagykanizsa,Lakatos ,156,3,0,2,1,1,1,1,2,2,1,1,0,0,495638,0,0,1,0,1,1,0,1,0,0,0,2,0,4,0,0,3,0,2,0,1,3,1,1,1,0,0,0,0,0,0
9659,0,male,30,Nagybajcs,Lakatos ,179,0,0,4,1,1,1,1,2,2,2,4,0,1,2852071,1,1,0,0,1,0,0,1,1,1,5,1,0,3,0,0,4,0,2,1,1,1,2,0,0,1,0,0,1,1,2
9660,1,female,60,Nagybajcs,Lakatos ,194,0,0,2,1,1,1,1,2,3,7,4,1,1,1159895,1,0,0,0,1,0,0,1,0,0,5,2,0,1,2,2,3,0,2,0,1,0,2,0,0,1,2,0,1,0,1
9661,1,female,34,Nagybajcs,Lakatos ,153,0,0,3,1,1,1,1,1,2,2,4,0,0,0,1,0,1,0,1,0,0,1,0,0,5,1,0,4,2,0,4,0,3,1,1,3,2,1,0,2,0,1,1,0,1
9662,1,female,57,Nagykanizsa,asztalos ,175,0,2,2,1,1,1,1,3,3,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,2,0,1,4,0,1,764,3,1,1,2,2,1,0,1,0,0,1,1,1
9663,1,female,32,Nagykanizsa,Szakorvos ,181,1,0,3,0,1,1,1,2,3,3,1,0,1,575113,1,1,1,0,1,1,0,1,1,0,2,1,0,3,2,1,0,0,1,3,1,2,0,1,0,0,2,0,1,1,2
9664,1,male,38,Nagybajcs,Szakorvos ,182,4,0,1,0,1,1,1,1,3,15,0,0,0,1598115,0,0,0,0,1,1,0,0,1,1,2,2,0,4,0,1,3,360,1,1,1,2,1,0,0,1,0,0,0,0,0
9665,1,male,60,Nagybajcs,Szakorvos ,172,3,2,3,1,1,1,1,1,2,3,4,0,0,577896,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,4,0,2,0,1,1,0,0,1,2,2,1,1,0,3
9666,0,male,25,Nagykanizsa,Lakatos ,170,0,0,4,1,1,1,1,1,3,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,3,1,0,4,2,2,1,1251,2,3,1,1,0,0,0,1,1,0,0,0,4
9667,0,male,63,Nagykanizsa,asztalos ,169,4,0,3,1,1,1,1,1,2,1,1,0,1,944786,1,0,1,0,1,0,1,1,1,0,1,1,0,4,1,0,1,1285,3,0,1,3,2,0,0,1,0,0,1,0,0
9668,0,male,43,Nagybajcs,Szakorvos ,159,1,0,1,1,1,1,1,2,2,3,1,0,1,901725,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,2
9669,1,male,63,Budakeszi,Lakatos ,183,4,2,4,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,3,1,0,1,0,0,3,150,3,1,1,3,2,0,0,1,0,1,0,0,1
9670,1,male,28,Budakeszi,Lakatos ,156,0,0,3,0,1,1,1,2,3,22,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1176,2,1,1,3,1,1,0,1,2,1,1,0,3
9671,1,male,38,Nagykanizsa,Szakorvos ,191,0,0,3,1,1,1,1,1,2,2,0,0,0,1948852,0,0,0,0,0,1,1,1,1,0,3,1,0,1,0,0,0,3694,1,1,1,2,2,0,1,1,1,1,0,1,3
9672,0,male,65,Budakeszi,asztalos ,169,4,0,4,1,1,1,1,2,2,3,4,0,1,0,0,0,0,1,1,1,0,1,1,0,2,2,1,1,0,0,3,0,3,0,1,1,2,0,0,0,2,0,1,0,1
9673,1,female,57,Nagykanizsa,Szakorvos ,170,3,2,4,1,1,2,1,1,2,2,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2,2,0,1,0,0,0,593,2,1,1,1,2,1,1,1,0,1,1,0,3
9674,0,male,49,Nagykanizsa,Szakorvos ,166,4,0,3,1,1,1,1,9,0,4,4,0,0,0,1,0,1,1,1,0,0,1,0,1,3,1,0,0,0,0,0,0,3,2,0,1,2,1,1,1,0,0,0,0,3
9675,0,male,30,Budakeszi,Lakatos ,169,1,0,3,1,1,1,1,1,2,4,0,0,1,861888,1,0,1,1,0,0,0,0,1,0,3,1,0,0,0,0,0,965,2,2,1,3,0,0,0,1,0,0,0,0,2
9676,1,male,37,Budakeszi,asztalos ,170,0,0,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,4,1,0,4,1,0,0,0,2,0,1,1,1,0,0,1,0,1,1,0,1
9677,0,female,30,Budakeszi,asztalos ,173,4,1,3,1,1,1,1,1,2,1,4,0,0,193550,1,0,0,0,0,1,0,1,0,1,0,1,1,1,2,0,3,401,2,1,0,2,2,1,0,1,0,1,0,0,1
9678,0,male,41,Budakeszi,Lakatos ,177,3,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,3,1,618,2,0,1,2,1,0,0,1,0,0,1,0,1
